,user_id,song_id,play_count,title,release,artist,year
1198048,56219,2115,1,Tive Sim,Nova Bis-Cartola,Cartola,1974
1198051,56219,2220,1,Sehr kosmisch,Musik von Harmonia,Harmonia,0
1198052,56219,2276,4,Far Away (Album Version),All The Right Reasons,Nickelback,2006
1198053,56219,2403,1,U Smile,My Worlds,Justin Bieber,2010
1198055,56219,2442,1,Molly's Chambers,Holy Roller Novocaine EP,Kings Of Leon,2003
1198057,56219,2500,4,Never Gonna Be Alone (Album Version),Dark Horse,Nickelback,2008
1198058,56219,2539,3,One More Sad Song,The All-American Rejects,The All-American Rejects,2001
1198061,56219,2610,2,Livin' On A Prayer,Cross Road,Bon Jovi,1986
1198062,56219,2657,1,Eenie Meenie,Eenie Meenie,Sean Kingston and Justin Bieber,0
1198065,56219,3050,5,Terre Promise,77 Souter'1 Vol.2,O'Rosko Raricim,0
1198068,56219,3253,1,Piano Concerto No. 2 in G minor Op. 22 (2006 Digital Remaster): III.  Presto,Rachmaninov_ Piano Concerto No.3/ Saint-Saëns_ Piano Concerto No.2,Emil Gilels/Orchestre de la Société des Concerts du Conservatoire/André Cluytens,0
1198072,56219,3462,4,If I Had You,For Your Entertainment (Deluxe Version),Adam Lambert,2009
1198073,56219,3567,1,Supermassive Black Hole (Twilight Soundtrack Version),Music From The Original Motion Picture Soundtrack,Muse,0
1198075,56219,3770,1,Me & Mr Jones,Me & Mr Jones,Amy Winehouse,2006
1198077,56219,3870,1,Ain't No Rest For The Wicked (Original Version),Cage The Elephant,Cage The Elephant,2008
1198080,56219,4152,2,The Scientist,The Scientist,Coldplay,2002
1198082,56219,4270,1,Don't Stop The Music,Don't Stop The Music/ Remixes,Rihanna,2007
1198083,56219,4284,1,The Only Exception (Album Version),The Only Exception,Paramore,0
1198084,56219,4333,3,Check On It,Check On It,Beyoncé feat. Slim Thug,2005
1198085,56219,4448,5,Fireflies,Karaoke Monthly Vol. 2 (January 2010),Charttraxx Karaoke,2009
1198088,56219,4554,5,Kryptonite,Total 90s,3 Doors Down,1997
1198089,56219,4564,1,Lost,One Of The Boys,Katy Perry,2007
1198092,56219,4636,1,Sample Track 2,Dance & Hip Hop Breaks,Simon Harris,0
1198093,56219,4639,2,Bulletproof,Bulletproof,La Roux,2009
1198096,56219,4727,1,All The Right Moves,Waking Up,OneRepublic,2009
1198097,56219,4761,1,You Know I'm No Good,You Know I'm No Good - GFK Version,Amy Winehouse,2006
1198101,56219,4975,1,Until The End Of Time,Until The End Of Time - Duet with Beyonce,Justin Timberlake duet with Beyonce,2006
1198103,56219,5273,1,Rianna,The Update Collection Vol. 2,Fisher,0
1198104,56219,5291,1,Bring Me To Life,Fallen,Evanescence,2003
1198108,56219,5375,1,I Kissed A Girl,One Of The Boys (iTunes Exclusive),Katy Perry,2008
1198114,56219,5645,1,Représente,Fat Come Back,Alliance Ethnik,1999
1198116,56219,5697,5,Here Without You,Here Without You,3 Doors Down,2002
1198121,56219,6175,2,Pursuit Of Happiness (nightmare),Pursuit Of Happiness,Kid Cudi / MGMT / Ratatat,2010
1198122,56219,6189,2,Creep (Explicit),Pablo Honey,Radiohead,1993
1198123,56219,6230,2,Billionaire [feat. Bruno Mars]  (Explicit Album Version),Billionaire [feat. Bruno Mars],Travie McCoy,0
1198124,56219,6270,1,In The End (Album Version),Hybrid Theory,Linkin Park,2000
1198125,56219,6293,2,Yellow,Yellow,Coldplay,2000
1198135,56219,7103,5,Alejandro,The Fame Monster,Lady GaGa,2009
1198138,56219,7212,3,Hide & Seek,Tiësto - In Search Of Sunrise 6 - Ibiza,Imogen Heap,2009
1198141,56219,7393,1,Don't Cha,PCD,The Pussycat Dolls / Busta Rhymes,2005
1198142,56219,7416,1,Revelry,Only By The Night,Kings Of Leon,2008
1198143,56219,7438,1,Robot Soul (Radio Edit),Robot Soul,Cosmo Vitelli,0
1198146,56219,7780,3,Home,Up From Below,Edward Sharpe & The Magnetic Zeros,2009
1198149,56219,7791,1,Marry Me,Save Me_ San Francisco,Train,2009
1198150,56219,7796,2,Love Story,Het Beste Uit De Top 40 - 2009,Taylor Swift,2008
1198152,56219,7911,1,Heartbreak Warfare,Battle Studies,John Mayer,0
1198153,56219,7913,1,Invalid,Fermi Paradox,Tub Ring,2002
1198154,56219,7969,2,Savior,Appeal To Reason,Rise Against,2008
1198155,56219,7980,5,The Climb,Hannah Montana The Movie,Miley Cyrus,2009
1198156,56219,7998,1,Nothin' On You [feat. Bruno Mars] (Album Version),Nothin' On You [feat. Bruno Mars],B.o.B,0
1198157,56219,8092,1,OMG,OMG - The Remixes,Usher featuring will.i.am,2010
1198158,56219,8138,1,Drop The World,Drop The World,Lil Wayne / Eminem,0
1198161,56219,8247,1,Tighten Up,Tighten Up,The Black Keys,2010
1198162,56219,8252,1,Ain't Misbehavin,Summertime,Sam Cooke,0
1198163,56219,8256,1,I'm Done,Doll Domination,The Pussycat Dolls,2008
1198169,56219,8481,1,Party In The U.S.A.,Party In The U.S.A.,Miley Cyrus,2009
1198172,56219,8582,2,Use Somebody,Use Somebody,Kings Of Leon,2008
1198173,56219,8612,2,Fix You,X & Y,Coldplay,2005
1198174,56219,8654,1,Without Me,Without Me,Eminem,2002
1198176,56219,8772,1,When I Grow Up,When I Grow Up,The Pussycat Dolls,2008
1198177,56219,8814,3,Rock Star,In Search Of...,N.E.R.D.,2002
1198179,56219,9019,1,I Gotta Feeling,Todo Éxitos 2009,Black Eyed Peas,2009
1198180,56219,9048,5,Who's Real,The Last Kiss,Jadakiss / Swizz Beatz / OJ Da Juiceman,2009
1198181,56219,9096,1,Unite (2009 Digital Remaster),Hello Nasty (Remastered Edition),Beastie Boys,0
1198183,56219,9139,1,Half Of My Heart,Battle Studies,John Mayer,0
1198185,56219,9162,2,Electric Feel,The Anthems,MGMT,2007
1198186,56219,9262,2,Cosmic Love,Lungs,Florence + The Machine,2009
1198195,56219,9678,4,Cheryl Tweedy,Alright_ Still (Deluxe),Lily Allen,2006
1198197,56219,9847,1,He Can Only Hold Her,Back To Black,Amy Winehouse,2006
1198199,56219,9913,1,Romeo And Juliet,Sawdust,The Killers,2007
1198396,29185,97,5,Harder Better Faster Stronger,Discovery,Daft Punk,2007
1198403,29185,512,1,The Ballad of Michael Valentine,Sawdust,The Killers,2004
1198411,29185,990,1,Creil City,Fat Come Back,Alliance Ethnik,1999
1198412,29185,1050,1,Wet Blanket,Old World Underground_ Where Are You Now?,Metric,2003
1198416,29185,1257,2,Come As You Are,Nirvana,Nirvana,0
1198429,29185,1696,1,Tribulations,LCD Soundsystem,LCD Soundsystem,2005
1198437,29185,2403,5,U Smile,My Worlds,Justin Bieber,2010
1198446,29185,2914,4,Billy Liar,Billy Liar (CD-Single),The Decemberists,2003
1198449,29185,3074,1,Catch You Baby (Steve Pitron & Max Sanna Radio Edit),Catch You Baby,Lonnie Gordon,0
1198450,29185,3076,1,Crazy,Get A Grip,Aerosmith,1993
1198473,29185,4588,2,Heart Shaped Box,In Utero,Nirvana,0
1198480,29185,4811,2,Le Jardin d'Hiver,Smile,Jacky Terrasson,2002
1198481,29185,4954,1,The Maestro,Check Your Head,Beastie Boys,1992
1198482,29185,4973,1,One More Time (Short Radio Edit),Musique Vol 1,Daft Punk,2000
1198484,29185,5115,1,Ghost At The Foot Of The Bed,Hell Train,Soltero,0
1198487,29185,5272,3,Sexy Bitch,Club Traxxx Summer Slammin'_ Vol. 3,DJ Dizzy,2009
1198490,29185,5363,2,Lithium,Nevermind,Nirvana,1996
1198496,29185,5566,4,The Bachelor and the Bride,Her Majesty The Decemberists,The Decemberists,2003
1198500,29185,5843,1,You Give Love A Bad Name,Slippery When Wet: Special Edition,Bon Jovi,1986
1198502,29185,6079,4,Smile (Explicit Version),Alright_ Still,Lily Allen,2007
1198503,29185,6084,4,Red Right Ankle,Her Majesty The Decemberists,The Decemberists,2003
1198504,29185,6089,1,We Don't Stop (Explicit),My Balls And My Word (Explicit),Young Bleed,0
1198517,29185,6716,1,Better To Reign In Hell,Damnation And A Day,Cradle Of Filth,2003
1198525,29185,7210,1,Fancy Footwork,Fancy Footwork,Chromeo,2007
1198526,29185,7321,1,Bubble Toes,Brushfire Fairytales,Jack Johnson,2000
1198530,29185,7452,5,Teach Me How To Dougie,Teach Me How To Dougie,California Swag District,0
1198533,29185,7522,3,Forever,Relapse: Refill,Drake / Kanye West / Lil Wayne / Eminem,0
1198535,29185,7562,2,Coda,A Cork Tale Wake,Chris Bathgate,2006
1198542,29185,8092,5,OMG,OMG - The Remixes,Usher featuring will.i.am,2010
1198543,29185,8138,2,Drop The World,Drop The World,Lil Wayne / Eminem,0
1198545,29185,8304,1,The Way Things Go,Identification Parade,Octopus Project,2002
1198550,29185,8494,4,Drops Of Jupiter,Drops Of Jupiter,Train,2001
1198563,29185,9186,2,Bitter Sweet Symphony,Bitter Sweet Symphony,The Verve,1997
1198571,29185,9981,1,Under Pressure,Queen On Fire - Live At The Bowl,Queen,1986
1199175,55831,657,5,Luvstruck,Hard House Anthems,Southside Spinners,1999
1199221,55831,4134,2,Have You Ever Seen The Rain,Chronicle: 20 Greatest Hits,Creedence Clearwater Revival,1971
1199228,55831,4636,1,Sample Track 2,Dance & Hip Hop Breaks,Simon Harris,0
1199230,55831,4725,2,Fortunate Son,More Creedence Gold,Creedence Clearwater Revival,1969
1199241,55831,5653,2,Transparency,Workout Holiday,White Denim,2008
1199766,20871,462,1,Baby Boy [feat. Beyonce],Dutty Rock,Sean Paul,0
1199768,20871,765,1,Love,Attack Decay Sustain Release,Simian Mobile Disco,2007
1199769,20871,771,1,Under The Gun,Sawdust,The Killers,2004
1199772,20871,1516,1,Some Unholy War,Frank & Back to Black,Amy Winehouse,2006
1199773,20871,1519,1,Deny Selected,Oi Oi oi,Boys Noize,2007
1199774,20871,1682,1,Tuxedo Hat,One Ten Hundred Thousand Million,Octopus Project,2005
1199775,20871,1689,1,One I Love,In My Place,Coldplay,2002
1199777,20871,2091,2,Just Dance,Just Dance,Lady GaGa / Colby O'Donis,2008
1199780,20871,2304,1,Daddy's Eyes,Sawdust,The Killers,2006
1199781,20871,2442,1,Molly's Chambers,Holy Roller Novocaine EP,Kings Of Leon,2003
1199783,20871,2539,3,One More Sad Song,The All-American Rejects,The All-American Rejects,2001
1199784,20871,2716,1,All The Pretty Faces,When You  Were Young,The Killers,2006
1199786,20871,3168,1,Waters Of Nazareth (album version),Justice,Justice,0
1199788,20871,3315,1,Elevator,Doll Domination,The Pussycat Dolls,2008
1199790,20871,3455,1,Black Hole Sun,True Power-Ballads / 3CD set,Soundgarden,1994
1199791,20871,3491,3,Bling (Confession Of A King),Sam's Town,The Killers,2006
1199793,20871,3534,2,Who Let You Go?,Sawdust,The Killers,2007
1199796,20871,3770,1,Me & Mr Jones,Me & Mr Jones,Amy Winehouse,2006
1199810,20871,5300,1,Happy Endings,The All-American Rejects,The All-American Rejects,2003
1199811,20871,5305,1,Phantom,Phantom,Justice,0
1199814,20871,6042,1,The Runner,Because Of The Times,Kings Of Leon,2007
1199815,20871,6079,5,Smile (Explicit Version),Alright_ Still,Lily Allen,2007
1199816,20871,6121,2,In Person,Doll Domination 3.0,The Pussycat Dolls,2008
1199818,20871,6293,1,Yellow,Yellow,Coldplay,2000
1199819,20871,6482,1,Porno Disaster,Identification Parade,Octopus Project,2002
1199824,20871,7196,1,I Don't Need A Man,R&B Divas,The Pussycat Dolls,2005
1199828,20871,7519,1,A Dustland Fairytale,Day & Age,The Killers,2008
1199829,20871,7525,2,Read My Mind,Sam's Town,The Killers,2006
1199833,20871,8224,1,Your Star,The All American Rejects,The All-American Rejects,2003
1199834,20871,8256,1,I'm Done,Doll Domination,The Pussycat Dolls,2008
1199837,20871,8582,1,Use Somebody,Use Somebody,Kings Of Leon,2008
1199838,20871,8612,1,Fix You,X & Y,Coldplay,2005
1199839,20871,8772,1,When I Grow Up,When I Grow Up,The Pussycat Dolls,2008
1199841,20871,9076,2,Wake Up Alone,Frank & Back to Black,Amy Winehouse,2006
1199842,20871,9095,1,Joe's Head,Youth And Young Manhood,Kings Of Leon,2003
1199846,20871,9543,2,Just Friends,Back To Black,Amy Winehouse,2006
1199849,20871,9678,2,Cheryl Tweedy,Alright_ Still (Deluxe),Lily Allen,2006
1199850,20871,9771,1,Swing_ Swing,The All-American Rejects,The All-American Rejects,2003
1199851,20871,9913,1,Romeo And Juliet,Sawdust,The Killers,2007
1199852,20871,9931,1,When You Were Young,When You  Were Young,The Killers,2006
1199854,20871,9981,4,Under Pressure,Queen On Fire - Live At The Bowl,Queen,1986
1200750,56882,21,1,Back Against The Wall,Cage The Elephant,Cage The Elephant,2008
1200751,56882,97,2,Harder Better Faster Stronger,Discovery,Daft Punk,2007
1200752,56882,145,1,Fader,Fader,The Temper Trap,2009
1200753,56882,154,1,Such Great Heights,Grey's Anatomy Original Soundtrack,The Postal Service,2003
1200754,56882,208,2,Uprising,Uprising,Muse,0
1200759,56882,462,1,Baby Boy [feat. Beyonce],Dutty Rock,Sean Paul,0
1200761,56882,617,1,Sincerité Et Jalousie,Simple Et Funky,Alliance Ethnik,0
1200762,56882,630,2,'Till I Collapse,The Eminem Show,Eminem / Nate Dogg,2002
1200764,56882,952,1,Bleed It Out [Live At Milton Keynes],Road To Revolution: Live At Milton Keynes,Linkin Park,2008
1200766,56882,1118,3,Clocks,A Rush Of Blood To The Head,Coldplay,2002
1200768,56882,1407,1,One Time,One Time,Justin Bieber,2009
1200771,56882,1597,1,Hotel California,Hotel California / Pretty Maids All In A Row [Digital 45],Eagles,1976
1200772,56882,1659,2,Crazy In Love,Dangerously In Love,Beyoncé feat. Jay-Z,2003
1200773,56882,1811,1,Ghosts 'n' Stuff (Original Instrumental Mix),Ghosts 'n' Stuff,Deadmau5,2009
1200777,56882,2091,1,Just Dance,Just Dance,Lady GaGa / Colby O'Donis,2008
1200779,56882,2234,1,Your Touch,Magic Potion,The Black Keys,2006
1200782,56882,2610,1,Livin' On A Prayer,Cross Road,Bon Jovi,1986
1200783,56882,2616,1,Gives You Hell,When The World Comes Down,The All-American Rejects,2008
1200786,56882,3050,1,Terre Promise,77 Souter'1 Vol.2,O'Rosko Raricim,0
1200787,56882,3076,1,Crazy,Get A Grip,Aerosmith,1993
1200790,56882,3165,1,Mockingbird,R&B 2006,Eminem,2004
1200791,56882,3181,1,Te Amo,Rated R,Rihanna,2009
1200795,56882,3429,1,My Immortal (Album Version),Fallen,Evanescence,2003
1200801,56882,3744,1,What I've Done (Album Version),What I've Done,Linkin Park,2007
1200806,56882,4160,1,How You Remind Me,FETENHITS - New Party Rock (set),Nickelback,2000
1200807,56882,4192,2,The Real Slim Shady,Curtain Call,Eminem,2000
1200816,56882,4588,1,Heart Shaped Box,In Utero,Nirvana,0
1200819,56882,4806,1,Who Can Compare,Let's Not Forget The Story,Foolish Things,2006
1200821,56882,5023,1,In My Place,A Rush Of Blood To The Head,Coldplay,2001
1200827,56882,5272,2,Sexy Bitch,Club Traxxx Summer Slammin'_ Vol. 3,DJ Dizzy,2009
1200834,56882,5728,1,My Name Is,The Slim Shady LP,Eminem,1999
1200838,56882,5879,1,Rabbit Heart (Raise It Up),Rabbit Heart EP,Florence + The Machine,2009
1200839,56882,5978,1,Hailie's Song,The Eminem Show,Eminem,2002
1200842,56882,6226,1,New Divide (Album Version),Transformers: Revenge Of The Fallen The Album,Linkin Park,2009
1200843,56882,6293,1,Yellow,Yellow,Coldplay,2000
1200847,56882,6726,1,If I Ain't Got You,R&B Love Collection 08,Alicia Keys,2003
1200848,56882,6735,1,If It Means A Lot To You,Homesick [Special Edition],A Day To Remember,2009
1200854,56882,7321,1,Bubble Toes,Brushfire Fairytales,Jack Johnson,2000
1200855,56882,7399,1,Shiver,Parachutes,Coldplay,2000
1200861,56882,7789,1,BedRock (Radio Edit) (feat.Lloyd),Now That's What I Call Music! 75,Young Money featuring Lloyd,0
1200862,56882,7796,1,Love Story,Het Beste Uit De Top 40 - 2009,Taylor Swift,2008
1200867,56882,8092,1,OMG,OMG - The Remixes,Usher featuring will.i.am,2010
1200871,56882,8481,1,Party In The U.S.A.,Party In The U.S.A.,Miley Cyrus,2009
1200872,56882,8582,1,Use Somebody,Use Somebody,Kings Of Leon,2008
1200873,56882,8612,1,Fix You,X & Y,Coldplay,2005
1200881,56882,9249,1,Everlong,The Colour And The Shape (Special Edition),Foo Fighters,1992
1200892,56882,9702,1,Trouble,Trouble (B-Side),Coldplay,2000
1200894,56882,9931,1,When You Were Young,When You  Were Young,The Killers,2006
1200895,56882,9939,1,Lasso,Wolfgang Amadeus Phoenix,Phoenix,0
1200896,56882,9981,1,Under Pressure,Queen On Fire - Live At The Bowl,Queen,1986
1202233,12884,52,2,Halo,Halo,Beyoncé,2008
1202234,12884,97,1,Harder Better Faster Stronger,Discovery,Daft Punk,2007
1202235,12884,208,2,Uprising,Uprising,Muse,0
1202236,12884,310,1,Seven Nation Army,Seven Nation Army,The White Stripes,2003
1202237,12884,317,1,Undo,Vespertine Live,Björk,2001
1202239,12884,396,3,Imma Be,THE E.N.D. (THE ENERGY NEVER DIES),Black Eyed Peas,2009
1202240,12884,473,1,Le Courage Des Oiseaux,La Fossette,Dominique A,1991
1202242,12884,605,5,Lucky (Album Version),We Sing.  We Dance.  We Steal Things.,Jason Mraz & Colbie Caillat,0
1202243,12884,614,1,You're The One,If There Was A Way,Dwight Yoakam,1990
1202244,12884,617,1,Sincerité Et Jalousie,Simple Et Funky,Alliance Ethnik,0
1202245,12884,703,2,They Might Follow You,Tiny Vipers,Tiny Vipers,2007
1202246,12884,952,5,Bleed It Out [Live At Milton Keynes],Road To Revolution: Live At Milton Keynes,Linkin Park,2008
1202247,12884,1118,5,Clocks,A Rush Of Blood To The Head,Coldplay,2002
1202248,12884,1217,1,Whataya Want From Me,Whataya Want From Me,Adam Lambert,2009
1202249,12884,1225,1,Jamaica Roots II(Agora E Sempre),Nova Bis-Natiruts,Natiruts,0
1202250,12884,1248,1,American Idiot [feat. Green Day & The Cast Of American Idiot] (Album Version),The Original Broadway Cast Recording 'American Idiot' Featuring Green Day,Green Day,0
1202251,12884,1281,2,Day 'N' Nite,R&B Yearbook,Kid Cudi Vs Crookers,2008
1202252,12884,1286,4,Somebody To Love,My Worlds,Justin Bieber,2010
1202254,12884,1354,3,Breakeven,Now That's What I Call Music! 72,The Script,2008
1202255,12884,1407,2,One Time,One Time,Justin Bieber,2009
1202258,12884,1597,2,Hotel California,Hotel California / Pretty Maids All In A Row [Digital 45],Eagles,1976
1202259,12884,1664,1,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),Mozart - Eine kleine Nachtmusik,Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,0
1202260,12884,1674,1,I Need A Dollar,I Need A Dollar,Aloe Blacc,2010
1202261,12884,1691,3,Hips Don't Lie (featuring Wyclef Jean),Essential R&B Hit Selection,Shakira Featuring Wyclef Jean,0
1202262,12884,1739,1,Crawling (Album Version),Hybrid Theory,Linkin Park,2000
1202263,12884,1816,2,The Funeral (Album Version),The Road Mix: Music From The Television Series One Tree Hill Vol. 3,Band Of Horses,0
1202264,12884,1828,1,Times Like These,On And On,Jack Johnson,2003
1202265,12884,2091,4,Just Dance,Just Dance,Lady GaGa / Colby O'Donis,2008
1202266,12884,2098,1,Down To Earth,My World,Justin Bieber,2009
1202267,12884,2210,2,Hey There Delilah,Now That's What I Call Music! 68,Plain White T's,2005
1202268,12884,2220,5,Sehr kosmisch,Musik von Harmonia,Harmonia,0
1202270,12884,2403,3,U Smile,My Worlds,Justin Bieber,2010
1202271,12884,2610,3,Livin' On A Prayer,Cross Road,Bon Jovi,1986
1202272,12884,2616,2,Gives You Hell,When The World Comes Down,The All-American Rejects,2008
1202273,12884,2657,3,Eenie Meenie,Eenie Meenie,Sean Kingston and Justin Bieber,0
1202274,12884,2672,2,A-Punk (Album),Vampire Weekend,Vampire Weekend,2007
1202275,12884,2686,2,Vanilla Twilight,Ocean Eyes,Owl City,2009
1202277,12884,2734,1,Love Me,My Worlds,Justin Bieber,2009
1202278,12884,2842,1,Superman,The Eminem Show,Eminem / Dina Rae,2003
1202279,12884,2852,1,West One (Shine On Me),The Crack/Grin And Bear It,The Ruts,1980
1202281,12884,3074,1,Catch You Baby (Steve Pitron & Max Sanna Radio Edit),Catch You Baby,Lonnie Gordon,0
1202282,12884,3165,2,Mockingbird,R&B 2006,Eminem,2004
1202283,12884,3181,2,Te Amo,Rated R,Rihanna,2009
1202284,12884,3207,1,Black,Ten,Pearl Jam,1991
1202285,12884,3241,1,That Should Be Me,My Worlds,Justin Bieber,2010
1202286,12884,3253,1,Piano Concerto No. 2 in G minor Op. 22 (2006 Digital Remaster): III.  Presto,Rachmaninov_ Piano Concerto No.3/ Saint-Saëns_ Piano Concerto No.2,Emil Gilels/Orchestre de la Société des Concerts du Conservatoire/André Cluytens,0
1202287,12884,3462,2,If I Had You,For Your Entertainment (Deluxe Version),Adam Lambert,2009
1202288,12884,3567,4,Supermassive Black Hole (Twilight Soundtrack Version),Music From The Original Motion Picture Soundtrack,Muse,0
1202289,12884,3870,2,Ain't No Rest For The Wicked (Original Version),Cage The Elephant,Cage The Elephant,2008
1202291,12884,4152,5,The Scientist,The Scientist,Coldplay,2002
1202292,12884,4160,2,How You Remind Me,FETENHITS - New Party Rock (set),Nickelback,2000
1202293,12884,4192,1,The Real Slim Shady,Curtain Call,Eminem,2000
1202294,12884,4284,5,The Only Exception (Album Version),The Only Exception,Paramore,0
1202295,12884,4289,1,Do You Remember,In Between Dreams,Jack Johnson,2005
